Content,Space,Topic,Mapping
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Florida,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",California,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Arizona,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island","Arizona,California,Nevada",Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/realmLandOrographic/Plateau,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",California,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/realmLandform/Plain,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/propMass/Mass,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Florida,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/matrCompound/SulfurOxide,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Florida,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/realmLandAeolian/Desert,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island","Arizona,California,Nevada",Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",Colorado,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateSpaceScale/RegionalScale,http://sweetontology.net/matrAnimal/Reptile,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/matrCompound/NitricAcidTrihydrate,http://sweetontology.net/matrAerosol/Ash,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/matrBiomass/Species,http://sweetontology.net/propSpaceHeight/Elevation,http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/realmLandCoastal/Island",United States,Biodiversity,Area Method
"http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/matrOrganicCompound/CarbonylSulfide,http://sweetontology.net/realmClimateZone/Csb,http://sweetontology.net/realmGeol/Continental,http://sweetontology.net/realm/Land",United States,Health,Area Method
"http://sweetontology.net/stateRoleBiological/Habitat,http://sweetontology.net/stateRole/Vulnerable,http://sweetontology.net/humanEnvirConservation/Conservation,http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/realmBiolBiome/Fishery,http://sweetontology.net/matrAnimal/Coral",United States,"Biodiversity,Ecosystem",Area Method
"http://sweetontology.net/phenAtmoWind/Wind,http://sweetontology.net/stateRoleTrust/Prior,http://sweetontology.net/humanJurisdiction/FederalGoverningBody,http://sweetontology.net/propEnergy/Energy",United States,Agriculture,Area Method
"http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/realmLandCoastal/Island",United States,Health,Area Method
"http://sweetontology.net/stateTimeFrequency/Annual,http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/propFunction/Average",United States,Weather,Choloplethic Method
