mu,10,gamma,0.7,min_support,0.3,,,
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
jac,LIP,MLMSSM,avgConf,cc,,,,
0.783333333,0.551904041,0.672143939,0.04314493,0.652041759,,,,
0.921568627,0.209806202,0.790193798,0.295745958,0.329874852,,,,
0.734375,0.467288465,0.799067303,0.097126551,0.584114022,,,,
0.921568627,0.153448522,0.846551478,0.340579385,0.285337902,,,,
0.734375,0.516298015,0.725552977,0.025045278,0.6685092,,,,
0.734375,0.47864678,0.78202983,0.047059164,0.642047379,,,,
0.734375,0.211959735,0.788040265,0.349798355,0.294102272,,,,
0.734375,0.211959735,0.788040265,0.360457838,0.281911773,,,,
0.734375,0.153448522,0.846551478,0.340872406,0.297412591,,,,
0.734375,0.153448522,0.846551478,0.340111157,0.298639516,,,,
0.734375,0.211959735,0.788040265,0.348702922,0.295546078,,,,
0.734375,0.531096173,0.70335574,0.091664405,0.602707765,,,,
0.8,0.257737765,0.742262235,0.049110009,0.627553756,,,,
0.734375,0.445843844,0.831234234,0.070369653,0.605966236,,,,
0.734375,0.488964589,0.766553116,0.058670122,0.623315801,,,,
0.691176471,0.496342788,0.755485818,0.076379556,0.619571211,,,,
0.770491803,0.348855343,0.651144657,0.076302115,0.582625071,,,,
0.921568627,0.209806202,0.790193798,0.298856502,0.325982015,,,,
0.734375,0.447454284,0.828818574,0.088652332,0.584672383,,,,
0.734375,0.48708012,0.769379819,0.025248845,0.667375027,,,,
0.921568627,0.209806202,0.790193798,0.308664722,0.313707059,,,,
0.734375,0.40369884,0.89445174,0.097762915,0.577960177,,,,
0.921568627,0.300635219,0.699364781,0.32244392,0.263719362,,,,
0.734375,0.283641517,0.716358483,0.459825278,0.084825066,,,,
0.770491803,0.565096557,0.652355164,0.057575324,0.614291259,,,,
0.734375,0.480326763,0.779509856,0.100047702,0.580977828,,,,
0.783333333,0.496864302,0.754703547,0.034209936,0.648355106,,,,
0.886792453,0.267468674,0.732531326,0.300889941,0.331716116,,,,
0.813559322,0.369375145,0.630624855,0.391266132,0.280538201,,,,
0.691176471,0.485045513,0.77243173,0.048297685,0.648649673,,,,
0.921568627,0.255891395,0.744108605,0.334596331,0.25081144,,,,
0.734375,0.447454284,0.828818574,0.09446949,0.60098975,,,,
0.691176471,0.473921959,0.789117061,0.080033444,0.617817028,,,,
0.87037037,0.37503196,0.62496804,0.298826871,0.286721529,,,,
0.783333333,0.239807742,0.760192258,0.290526463,0.245018041,,,,
S5,2_3,80,0.4,0.734375,0.283641517,0.716358483,0.084825066,0.459825278
jac,LIP,MLMSSM,avgConf,cc,,,,
0.645833333,0.302087719,0.697912281,0.084259916,0.593342808,,,,
0.516666667,0.302087719,0.697912281,0.082880546,0.596576498,,,,
0.645833333,0.262648711,0.737351289,0.085258097,0.591917061,,,,
0.516666667,0.262648711,0.737351289,0.083892091,0.595159089,,,,
0.516666667,0.302087719,0.697912281,0.082295853,0.597306115,,,,
0.516666667,0.302087719,0.697912281,0.080452681,0.599606139,,,,
0.508196721,0.310732077,0.689267923,0.072461409,0.605729615,,,,
0.508196721,0.310732077,0.689267923,0.071951231,0.606393343,,,,
0.508196721,0.272685219,0.727314781,0.07352771,0.604150754,,,,
0.508196721,0.272685219,0.727314781,0.073045531,0.604779312,,,,
S5,2_3,80,0.6,0.645833333,0.262648711,0.737351289,0.591917061,0.085258097
jac,LIP,MLMSSM,avgConf,cc,,,,
0.24137931,0.573641112,0.639538332,0.005548346,0.691773777,,,,
0.242424242,0.588106397,0.617840404,0.015026078,0.688664171,,,,
0.2,0.30822589,0.69177411,0.005633954,0.66142679,,,,
0.2,0.30822589,0.69177411,0.006790117,0.653511051,,,,
0.202531646,0.115147769,0.442426116,0,-0.780145325,,,,
0.205128205,0.115147769,0.442426116,0,-0.701554536,,,,
0.267857143,0.279100444,0.720899556,0.013627404,0.679988082,,,,
0.267857143,0.279100444,0.720899556,0.01787025,0.673910154,,,,
0.25,0.305270588,0.694729412,0.006402512,0.691101745,,,,
0.210526316,0.349721927,0.650278073,0.025469157,0.60767278,,,,
0.24137931,0.573641112,0.639538332,0.032223506,0.652764128,,,,
0.230769231,0.566577542,0.650133687,0.04907824,0.650261821,,,,
0.214285714,0.587775891,0.618336164,0.015505959,0.658590718,,,,
0.19047619,0.391515504,0.608484496,0.05768358,0.446866572,,,,
0.210526316,0.115147769,0.442426116,0,-0.763231841,,,,
0.210526316,0.115147769,0.442426116,0,-0.762983266,,,,
0.202531646,0.115147769,0.442426116,0,-0.751159626,,,,
0.220588235,0.585127021,0.622309469,0.003449036,0.693394045,,,,
0.202531646,0.30822589,0.69177411,0.01072034,0.626602538,,,,
0.207792208,0.342281404,0.657718596,0.00203866,0.6333544,,,,
S5,2_3,80,0.8,0.19047619,0.391515504,0.608484496,0.446866572,0.05768358
jac,LIP,MLMSSM,avgConf,cc,,,,
0.99,0.218786137,0.781213863,0.36011386,0.269359336,,,,
0.99,0.279556962,0.720443038,0.120659254,0.456104217,,,,
0.99,0.46986837,0.795197445,0.004368532,0.691401002,,,,
0.99,0.148255121,0.851744879,0.386129314,0.248563999,,,,
0.99,0.200932697,0.799067303,0.463185631,0.203598304,,,,
0.99,0.503406126,0.744890811,0.011285871,0.679588091,,,,
0.99,0.188466495,0.811533505,0.202354275,0.360024811,,,,
0.99,0.138055108,0.861944892,0.492921378,0.184273399,,,,
0.99,0.176042988,0.823957012,0.361087424,0.267675377,,,,
0.99,0.441981613,0.837027581,0.004528769,0.691065646,,,,
0.99,0.112825481,0.887174519,0.386747688,0.246854504,,,,
1,0.376174787,0.93573782,0.018978214,0.671151299,,,,
1,0.054255751,0.945744249,0.6130419,0.227345809,,,,
0.99,0.162827672,0.837172328,0.46420761,0.201870195,,,,
0.99,0.15117541,0.84882459,0.202548036,0.358988837,,,,
0.99,0.106469992,0.893530008,0.493520111,0.182541278,,,,
1,0.054255751,0.945744249,0.762193338,0.165521228,,,,
0.99,0.477113454,0.784329819,0.011432382,0.679282916,,,,
0.99,0.235317459,0.764682541,0.120859084,0.455246116,,,,
1,0.063176367,0.936823633,0.290082922,0.319820218,,,,
S5,2_3,100,0,1,0.054255751,0.945744249,0.165521228,0.762193338
jac,LIP,MLMSSM,avgConf,cc,,,,
0.9875,0.112928094,0.887071906,0.283682661,0.228916432,,,,
0.9875,0.226948246,0.773051754,0.258262991,0.252810527,,,,
0.9875,0.164981205,0.835018795,0.422279905,0.224005791,,,,
0.9875,0.207390799,0.792609201,0.253752907,0.257933222,,,,
1,0.060713853,0.939286147,0.518768155,0.208831713,,,,
0.9875,0.181800311,0.818199689,0.185591753,0.323281764,,,,
0.9875,0.112825481,0.887174519,0.326558592,0.290094371,,,,
0.9875,0.169285773,0.830714227,0.254370972,0.256375769,,,,
0.9875,0.106469992,0.893530008,0.417126677,0.226679943,,,,
1,0.060760869,0.939239131,0.505845024,0.20761674,,,,
1,0.05430849,0.94569151,0.516718066,0.267306444,,,,
1,0.054302767,0.945697233,0.64622265,0.205350923,,,,
0.9875,0.185922225,0.814077775,0.185776963,0.323060156,,,,
0.9875,0.115812207,0.884187793,0.283784055,0.228749617,,,,
0.9875,0.116060647,0.883939353,0.326679694,0.289916981,,,,
0.9875,0.172960413,0.827039587,0.254606381,0.256162073,,,,
0.9875,0.166502311,0.833497689,0.38371052,0.252660305,,,,
0.9875,0.291851954,0.708148046,0.068521112,0.539460984,,,,
0.9875,0.268900721,0.731099279,0.122093768,0.46145406,,,,
0.9875,0.217097546,0.782902454,0.088858609,0.499821542,,,,
0.9875,0.228903391,0.771096609,0.185213626,0.324578619,,,,
0.9875,0.313543578,0.686456422,0.071726804,0.532819722,,,,
0.908045977,0.453443268,0.819835098,0.076642872,0.616059508,,,,
0.908045977,0.507111304,0.739333044,0.021397161,0.664562254,,,,
0.9875,0.171439306,0.828560694,0.288077128,0.226241131,,,,
0.9875,0.157842856,0.842157144,0.205971116,0.2976348,,,,
0.9875,0.211277627,0.788722373,0.253994768,0.257719206,,,,
1,0.071707172,0.928292828,0.52572087,0.137746574,,,,
0.9875,0.250883018,0.749116982,0.188609953,0.319763962,,,,
0.9875,0.178458648,0.821541352,0.330940743,0.287308922,,,,
0.9875,0.148255121,0.851744879,0.325283472,0.291571317,,,,
0.9875,0.138055108,0.861944892,0.415756877,0.228182264,,,,
0.887640449,0.52549237,0.711761446,0.001579269,0.69811156,,,,
0.9875,0.147927977,0.852072023,0.282861338,0.230271895,,,,
0.898876404,0.384645266,0.923032101,0.039013939,0.659084482,,,,
0.9875,0.22441411,0.77558589,0.392146934,0.247984225,,,,
0.887640449,0.468172018,0.797741974,0.015920978,0.681228303,,,,
0.9875,0.207390799,0.792609201,0.25667348,0.256752012,,,,
1,0.060713853,0.939286147,0.495782521,0.233955908,,,,
0.9875,0.164966942,0.835033058,0.121866756,0.467344545,,,,
0.9875,0.229461712,0.770538288,0.096250374,0.508552061,,,,
0.9875,0.250192394,0.749807606,0.091955517,0.494108905,,,,
0.887640449,0.52549237,0.711761446,0.001210495,0.698544689,,,,
0.91954023,0.384371448,0.923442828,0.0043114,0.694425671,,,,
0.9875,0.247612451,0.752387549,0.0688173,0.538533789,,,,
0.9875,0.268900721,0.731099279,0.120233701,0.462574229,,,,
0.887640449,0.443311294,0.835033058,0.016107376,0.680999413,,,,
0.9875,0.152085532,0.847914468,0.325439231,0.291393728,,,,
0.9875,0.175131512,0.824868488,0.284895077,0.227212357,,,,
0.9875,0.141469876,0.858530124,0.415945267,0.228014723,,,,
0.9875,0.182600267,0.817399733,0.330960687,0.287136879,,,,
0.9875,0.154012444,0.845987556,0.177049184,0.341315853,,,,
0.9875,0.230872212,0.769127788,0.258479868,0.252604818,,,,
0.9875,0.22441411,0.77558589,0.388702538,0.249109339,,,,
0.908045977,0.482097378,0.776853932,0.075939537,0.616862012,,,,
0.9875,0.204819526,0.795180474,0.382677174,0.254195956,,,,
0.9875,0.147927977,0.852072023,0.264634692,0.258327172,,,,
0.898876404,0.384645266,0.923032101,0.038233045,0.659720084,,,,
0.9875,0.245125694,0.754874306,0.302027087,0.313080743,,,,
0.887640449,0.487841135,0.768238298,0.017981596,0.678738547,,,,
0.9875,0.171439306,0.828560694,0.284908499,0.227374054,,,,
0.9875,0.175267411,0.824732589,0.088614882,0.500152841,,,,
0.908045977,0.412388537,0.881417195,0.041767617,0.639560595,,,,
0.9875,0.200932697,0.799067303,0.38237356,0.254409972,,,,
1,0.054255751,0.945744249,0.662927534,0.205471885,,,,
0.9875,0.109354105,0.890645895,0.419689507,0.226712872,,,,
0.987654321,0.076375002,0.923624998,0.675096382,0.137112427,,,,
0.975308642,0.174521769,0.825478231,0.357396932,0.294141939,,,,
0.975308642,0.269290651,0.730709349,0.359216618,0.172916352,,,,
1,0.060760869,0.939239131,0.502143445,0.208710751,,,,
1,0.060065813,0.939934187,0.33988747,0.317814224,,,,
1,0.060013075,0.939986925,0.352835806,0.317938624,,,,
1,0.065949849,0.934050151,0.664993037,0.147994876,,,,
0.9875,0.162827672,0.837172328,0.347910339,0.302426693,,,,
0.9875,0.258865498,0.741134502,0.363357173,0.170550051,,,,
0.887640449,0.468172018,0.797741974,0.015478505,0.681652556,,,,
0.9875,0.164966942,0.835033058,0.119509536,0.469653947,,,,
0.908045977,0.497654286,0.753518572,0.032235449,0.65260642,,,,
0.9875,0.168441264,0.831558736,0.238508406,0.149801359,,,,
0.975308642,0.174521769,0.825478231,0.336487635,0.317279652,,,,
0.9875,0.18835759,0.81164241,0.180920205,0.336756653,,,,
0.9875,0.144513209,0.855486791,0.279576388,0.231578522,,,,
0.9875,0.246481428,0.753518572,0.188440273,0.31997739,,,,
0.908045977,0.464987444,0.802518834,0.052948518,0.625259698,,,,
0.9875,0.229461712,0.770538288,0.093768045,0.511635937,,,,
0.9875,0.193005187,0.806994813,0.253220787,0.168459753,,,,
0.9875,0.121817971,0.878182029,0.177858138,0.33944826,,,,
S5,2_3,100,0.2,0.987654321,0.076375002,0.923624998,0.137112427,0.675096382
jac,LIP,MLMSSM,avgConf,cc,,,,
0.694117647,0.474339277,0.788491085,0.056656534,0.641550304,,,,
0.921875,0.321437781,0.678562219,0.07004667,0.602562603,,,,
0.830985915,0.246683374,0.753316626,0.096094234,0.564948578,,,,
0.7375,0.427318599,0.859022101,0.060385453,0.627974403,,,,
0.702380952,0.498607485,0.752088773,0.085581604,0.618739277,,,,
0.921875,0.302087719,0.697912281,0.159532117,0.500087685,,,,
0.702380952,0.490296683,0.764554975,0.013727172,0.686592608,,,,
0.867647059,0.185033638,0.814966362,0.346374706,0.293691466,,,,
0.670454545,0.456689092,0.814966362,0.105084806,0.60162256,,,,
0.659340659,0.439120183,0.841319726,0.045999344,0.645515275,,,,
0.766233766,0.53702328,0.69446508,0.061573558,0.637382841,,,,
0.702380952,0.48182874,0.77725689,0.086390101,0.617949931,,,,
0.921875,0.276328369,0.723671631,0.160200394,0.499113916,,,,
0.702380952,0.473826311,0.789260533,0.014256557,0.68607437,,,,
0.867647059,0.163764342,0.836235658,0.34703296,0.292177556,,,,
0.921875,0.292543017,0.707456983,0.069759753,0.6024031,,,,
0.830985915,0.218970668,0.781029332,0.096694489,0.563942154,,,,
0.7375,0.411413144,0.882880283,0.060982412,0.627155889,,,,
0.921875,0.343129406,0.656870594,0.074935878,0.595648208,,,,
0.921875,0.321425553,0.678574447,0.166102396,0.492776308,,,,
0.702380952,0.5099658,0.7350513,0.012515219,0.687920067,,,,
0.746835443,0.275544055,0.724455945,0.116436386,0.562658598,,,,
0.766233766,0.527099452,0.709350821,0.061522715,0.637408116,,,,
0.694117647,0.474339277,0.788491085,0.05403319,0.644256677,,,,
0.694117647,0.455518232,0.816722651,0.054782998,0.643450877,,,,
0.830985915,0.204853238,0.795146762,0.096690713,0.563919316,,,,
0.7375,0.447454284,0.828818574,0.062481535,0.625808085,,,,
0.845070423,0.106142999,0.893857001,0.148829353,0.522815165,,,,
0.821917808,0.379800298,0.620199702,0.512004774,0.250417523,,,,
0.702380952,0.511645783,0.732531326,0.088441254,0.61622369,,,,
0.921875,0.262648711,0.737351289,0.16015948,0.499120819,,,,
0.694117647,0.445843844,0.831234234,0.054772544,0.643455931,,,,
0.702380952,0.46543596,0.80184606,0.01416409,0.686160572,,,,
0.786666667,0.414190739,0.878713891,0.052285406,0.603324468,,,,
0.728395062,0.480267704,0.779598444,0.057529733,0.617921967,,,,
0.867647059,0.153448522,0.846551478,0.347953953,0.290924737,,,,
0.867647059,0.185033638,0.814966362,0.347363025,0.292532137,,,,
0.867647059,0.163764342,0.836235658,0.348014237,0.29102439,,,,
0.867647059,0.211959735,0.788040265,0.352279619,0.289102757,,,,
0.705882353,0.364652353,0.95302147,0.110409358,0.61297289,,,,
0.728395062,0.442695918,0.835956124,0.075434708,0.593526018,,,,
0.766233766,0.496266949,0.755599577,0.07855498,0.622131263,,,,
0.702380952,0.498607485,0.752088773,0.086242155,0.61716696,,,,
0.702380952,0.48182874,0.77725689,0.085859878,0.617417125,,,,
0.867647059,0.153448522,0.846551478,0.346973909,0.292076935,,,,
0.867647059,0.211959735,0.788040265,0.351287059,0.290260474,,,,
0.882352941,0.101234281,0.898765719,0.560983071,0.274974141,,,,
0.921875,0.277198278,0.722801722,0.069736396,0.602410429,,,,
0.659340659,0.415500423,0.876749365,0.046396929,0.644385506,,,,
0.714285714,0.406769932,0.889845103,0.041021315,0.66371048,,,,
0.921875,0.262648711,0.737351289,0.158277116,0.501481764,,,,
0.882352941,0.101234281,0.898765719,0.562466987,0.27384986,,,,
0.808219178,0.511645783,0.732531326,0.068741435,0.602124262,,,,
0.659340659,0.423214728,0.865177909,0.046746377,0.644514226,,,,
0.746835443,0.246040379,0.753959621,0.109288005,0.570347877,,,,
0.746835443,0.208749294,0.791250706,0.109111352,0.568859549,,,,
0.766233766,0.488964589,0.766553116,0.04678047,0.642651174,,,,
0.659340659,0.508144371,0.737783444,0.038079993,0.652765914,,,,
0.921875,0.302087719,0.697912281,0.157647867,0.50244887,,,,
0.670454545,0.473826311,0.789260533,0.013031995,0.687342317,,,,
0.728395062,0.480267704,0.779598444,0.056591147,0.618460879,,,,
0.702380952,0.498607485,0.752088773,0.084474741,0.619281864,,,,
0.769230769,0.413510743,0.586489257,0.115632819,0.595958604,,,,
0.867647059,0.211959735,0.788040265,0.346557958,0.291704413,,,,
0.867647059,0.163764342,0.836235658,0.342327665,0.293623667,,,,
0.882352941,0.101234281,0.898765719,0.556579907,0.275700857,,,,
0.75,0.364652353,0.95302147,0.094926661,0.615710772,,,,
0.819444444,0.289223858,0.710776142,0.062406785,0.612501431,,,,
0.659340659,0.417355919,0.873966121,0.034108911,0.649706587,,,,
0.936507937,0.251479104,0.748520896,0.336717709,0.054020128,,,,
0.694117647,0.518709352,0.721935972,0.063195301,0.594649604,,,,
0.821917808,0.171283118,0.828716882,0.93156199,0.002346639,,,,
0.728395062,0.316640889,0.683359111,0.478733228,0.031686523,,,,
0.746835443,0.302583932,0.697416068,0.031165145,0.657226692,,,,
0.766233766,0.40369884,0.89445174,0.057557695,0.630247944,,,,
S5,2_3,100,0.4,0.821917808,0.171283118,0.828716882,0.002346639,0.93156199
jac,LIP,MLMSSM,avgConf,cc,,,,
0.513157895,0.526372713,0.710440931,0.004472432,0.693360244,,,,
0.513157895,0.310732077,0.689267923,0.07389814,0.603983993,,,,
0.513157895,0.50008004,0.74987994,0.006232126,0.690727995,,,,
0.513157895,0.316257455,0.683742545,0.032112713,0.654235599,,,,
0.513157895,0.50008004,0.74987994,0.005378664,0.691997755,,,,
0.513157895,0.262648711,0.737351289,0.093575629,0.582788371,,,,
0.506493506,0.272685219,0.727314781,0.07545847,0.60159687,,,,
0.506493506,0.272685219,0.727314781,0.077163626,0.59913038,,,,
0.513157895,0.316257455,0.683742545,0.012128727,0.682825358,,,,
0.506493506,0.272685219,0.727314781,0.074652437,0.602647994,,,,
0.506493506,0.272685219,0.727314781,0.075034751,0.602149429,,,,
S5,2_3,100,0.6,0.513157895,0.262648711,0.737351289,0.582788371,0.093575629
jac,LIP,MLMSSM,avgConf,cc,,,,
0.202020202,0.565170169,0.652244746,0.011120491,0.657313597,,,,
0.24691358,0.595169967,0.60724505,0.048589297,0.648981238,,,,
0.27027027,0.578279665,0.632580503,0.062054276,0.592444965,,,,
0.2,0.565170169,0.652244746,0.009763963,0.662520678,,,,
0.238095238,0.39275495,0.60724505,0.147364499,0.493689701,,,,
0.240963855,0.342281404,0.657718596,0.007545899,0.434021046,,,,
0.266666667,0.382159596,0.617840404,0.206381968,0.541425178,,,,
0.229885057,0.115147769,0.442426116,0,-0.728626695,,,,
0.327868852,0.519142036,0.721286947,0.05276396,0.645867711,,,,
0.28358209,0.578279665,0.632580503,0.020987503,0.65301603,,,,
0.212765957,0.39275495,0.60724505,0.159277961,0.477010854,,,,
0.208333333,0.398572864,0.601427136,0.183425106,0.443204851,,,,
0.202702703,0.423808786,0.576191214,0.173408093,0.473041153,,,,
0.23255814,0.360461668,0.639538332,0.04326404,0.471028963,,,,
S5,2_3,100,0.8,0.240963855,0.342281404,0.657718596,0.434021046,0.007545899
jac,LIP,MLMSSM,avgConf,cc,,,,
0.9,0.05856973,0.94143027,0.147756729,0.391445237,,,,
1,0.032096002,0.967903998,0.412889698,0.390812389,,,,
0.9,0.05856973,0.94143027,0.160102191,0.391197944,,,,
0.9,0.05856973,0.94143027,0.16116488,0.389148252,,,,
1,0.032096002,0.967903998,0.285607381,0.39106025,,,,
1,0.032096002,0.967903998,0.415626001,0.38876334,,,,
1,0,1,0.449935165,0.369998426,,,,
1,0,1,0.31215717,0.372278541,,,,
1,0,1,0.447141424,0.372047475,,,,
S5,2_4,10,0,1,0,1,0.369998426,0.449935165
jac,LIP,MLMSSM,avgConf,cc,,,,
0.8,0.516827475,0.724758787,0.016113015,0.65679814,,,,
0.8,0.416135264,0.875797104,0.075677754,0.624049305,,,,
0.8,0.47345084,0.78982374,0.030553583,0.656793476,,,,
0.7,0.443320803,0.835018795,0.188589929,0.304401324,,,,
0.7,0.443320803,0.835018795,0.444295169,0.301516129,,,,
0.7,0.548760983,0.676858526,0.157393507,0.328899129,,,,
0.7,0.505384348,0.741923478,0.304317555,0.325917801,,,,
0.8,0.369503834,0.945744249,0.313624602,0.292332156,,,,
0.8,0.416135264,0.875797104,0.031667489,0.624116205,,,,
0.8,0.333333333,1,0.107144713,0.616097619,,,,
0.8,0.333333333,1,0.058535366,0.616129502,,,,
0.8,0.580366731,0.629449904,0.368341395,0.188491323,,,,
0.8,0.369503834,0.945744249,0.577966577,0.289383394,,,,
S5,2_4,10,0.2,0.8,0.580366731,0.629449904,0.188491323,0.368341395
jac,LIP,MLMSSM,avgConf,cc,,,,
0.666666667,0.638124601,0.542813099,0.041540832,0.658797873,,,,
0.666666667,0.6652611,0.50210835,0.170794575,0.53530329,,,,
0.6,0.568981584,0.431018416,0.089497037,0.598957196,,,,
0.666666667,0.639417881,0.540873178,0.082589616,0.618381008,,,,
0.6,0.38422582,0.92366127,0.041558881,0.660991584,,,,
0.6,0.460259155,0.539740845,0.269019527,0.492741523,,,,
0.666666667,0.555324025,0.667013963,0.056270404,0.645514384,,,,
0.666666667,0.582460524,0.626309213,0.191581221,0.521590663,,,,
0.6,0.382563648,0.926154528,0.020912965,0.680813658,,,,
0.666666667,0.511744693,0.732382961,0.128085317,0.582044289,,,,
0.6,0.483634668,0.774547998,0.006382926,0.69217454,,,,
0.6,0.503612585,0.496387415,0.184450295,0.511036949,,,,
